id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,tournament_id,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
320800204,s:40~l:54~e:320800204~c:320800204,2012-03-21T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-03-21T02:00Z,event,WOMEN'S NIT - 3rd ROUND,37,BM,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon St,d73f09,000000,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,49,FALSE,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,33006f,e8d3a2,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,55,TRUE,320800204,2012,3,37,,,,,,506,Gill Coliseum,Corvallis,OR,9604,TRUE,2012-03-21T02:00:00Z,2012-03-20,FALSE,FALSE
320802599,s:40~l:54~e:320802599~c:320802599,2012-03-21T01:45Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-21T01:45Z,event,NCAA WOMEN'S CHAMPIONSHIP - FRESNO REGION - 2nd ROUND AT NORMAN OK,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2599,s:40~l:54~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,74,TRUE,201,s:40~l:54~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,70,FALSE,320802599,2012,3,22,,,,,,1991,Lloyd Noble Center,Norman,OK,11562,TRUE,2012-03-21T01:45:00Z,2012-03-20,TRUE,FALSE
320800213,s:40~l:54~e:320800213~c:320800213,2012-03-21T01:40Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-21T01:40Z,event,NCAA WOMEN'S CHAMPIONSHIP - KINGSTON REGION - 2nd ROUND AT BATON ROUGE LA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,90,TRUE,99,s:40~l:54~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,461d7c,fdd023,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,80,FALSE,320800213,2012,3,22,,,,,,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215,TRUE,2012-03-21T01:40:00Z,2012-03-20,TRUE,FALSE
320800048,s:40~l:54~e:320800048~c:320800048,2012-03-21T01:40Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-21T01:40Z,event,NCAA WOMEN'S CHAMPIONSHIP - DES MOINES REGION - 2nd ROUND AT LITTLE ROCK AR,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,64,FALSE,2305,s:40~l:54~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0051ba,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,70,TRUE,320800048,2012,3,22,,,,,,2180,Jack Stephens Center,Little Rock,AR,5600,TRUE,2012-03-21T01:40:00Z,2012-03-20,TRUE,FALSE
320800150,s:40~l:54~e:320800150~c:320800150,2012-03-21T01:35Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-21T01:35Z,event,NCAA WOMEN'S CHAMPIONSHIP - FRESNO REGION - 2nd ROUND AT NASHVILLE TN,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,150,s:40~l:54~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,96,TRUE,238,s:40~l:54~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,80,FALSE,320800150,2012,3,22,,,,,,,,,,,,2012-03-21T01:35:00Z,2012-03-20,TRUE,FALSE
320800087,s:40~l:54~e:320800087~c:320800087,2012-03-20T23:20Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-20T23:20Z,event,NCAA WOMEN'S CHAMPIONSHIP - RALEIGH REGION - 2nd ROUND AT SOUTH BEND IN,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,4,73,TRUE,25,s:40~l:54~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,62,FALSE,320800087,2012,3,22,,,,,,282,Purcell Pavilion,South Bend,IN,9149,TRUE,2012-03-20T23:20:00Z,2012-03-20,TRUE,FALSE
320800059,s:40~l:54~e:320800059~c:320800059,2012-03-20T23:15Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-20T23:15Z,event,NCAA WOMEN'S CHAMPIONSHIP - DES MOINES REGION - 2nd ROUND AT CHAPEL HILL NC,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,76,TRUE,46,s:40~l:54~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,2013,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,64,FALSE,320800059,2012,3,22,,,,,,,,,,,,2012-03-20T23:15:00Z,2012-03-20,TRUE,FALSE
320800179,s:40~l:54~e:320800179~c:320800179,2012-03-20T23:10Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-20T23:10Z,event,NCAA WOMEN'S CHAMPIONSHIP - RALEIGH REGION - 2nd ROUND AT TALLAHASSEE FL,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St Bonaventure,70261D,,TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,66,TRUE,2368,s:40~l:54~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,63,FALSE,320800179,2012,3,22,,,,,,1952,Donald L. Tucker Center,Tallahassee,FL,12500,TRUE,2012-03-20T23:10:00Z,2012-03-20,TRUE,FALSE
320800239,s:40~l:54~e:320800239~c:320800239,2012-03-20T23:05Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-20T23:05Z,event,NCAA WOMEN'S CHAMPIONSHIP - DES MOINES REGION - 2nd ROUND AT BOWLING GREEN OH,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,154734,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,76,TRUE,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021a5,fa4616,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,57,FALSE,320800239,2012,3,22,,,,,,,,,,,,2012-03-20T23:05:00Z,2012-03-20,TRUE,FALSE
320790096,s:40~l:54~e:320790096~c:320790096,2012-03-20T01:45Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-20T01:45Z,event,NCAA WOMEN'S CHAMPIONSHIP - KINGSTON REGION - 2nd ROUND AT AMES IA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,96,s:40~l:54~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,2100,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,65,TRUE,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,TRUE,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,62,FALSE,320790096,2012,3,22,,,,,,432,James H. Hilton Coliseum,Ames,IA,14356,TRUE,2012-03-20T01:45:00Z,2012-03-19,TRUE,FALSE
320792390,s:40~l:54~e:320792390~c:320792390,2012-03-20T01:40Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-20T01:40Z,event,NCAA WOMEN'S CHAMPIONSHIP - KINGSTON REGION - 2nd ROUND AT SPOKANE WA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2390,s:40~l:54~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,54,FALSE,2250,s:40~l:54~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,65,TRUE,320792390,2012,3,22,,,,,,1979,McCarthey Athletic Center,Spokane,WA,6000,TRUE,2012-03-20T01:40:00Z,2012-03-19,TRUE,FALSE
320792633,s:40~l:54~e:320792633~c:320792633,2012-03-20T01:40Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-20T01:40Z,event,NCAA WOMEN'S CHAMPIONSHIP - DES MOINES REGION - 2nd ROUND AT ROSEMONT IL,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2633,s:40~l:54~t:2633,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,ff8200,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,23,63,TRUE,305,s:40~l:54~t:305,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,ce1125,TRUE,5427,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,4,48,FALSE,320792633,2012,3,22,,,,,,977,Allstate Arena,Rosemont,IL,18500,TRUE,2012-03-20T01:40:00Z,2012-03-19,TRUE,FALSE
320790245,s:40~l:54~e:320790245~c:320790245,2012-03-20T01:35Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-20T01:35Z,event,NCAA WOMEN'S CHAMPIONSHIP - RALEIGH REGION - 2nd ROUND AT COLLEGE STATION TX,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,61,TRUE,8,s:40~l:54~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,a41f35,222222,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,59,FALSE,320790245,2012,3,22,,,,,,2114,Reed Arena,College Station,TX,12989,TRUE,2012-03-20T01:35:00Z,2012-03-19,TRUE,FALSE
320790233,s:40~l:54~e:320790233~c:320790233,2012-03-20T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-03-20T00:00Z,event,WOMEN'S NIT - 2nd ROUND,37,BM,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,233,s:40~l:54~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,TRUE,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,47,55,FALSE,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,000000,cfb87c,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,64,TRUE,320790233,2012,3,37,,,,,,,,,,,,2012-03-20T00:00:00Z,2012-03-19,FALSE,FALSE
320792509,s:40~l:54~e:320792509~c:320792509,2012-03-19T23:20Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-19T23:20Z,event,NCAA WOMEN'S CHAMPIONSHIP - FRESNO REGION - 2nd ROUND AT WEST LAFAYETTE IN,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2509,s:40~l:54~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,000000,cfb991,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,61,FALSE,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,73000a,ffffff,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,72,TRUE,320792509,2012,3,22,,,,,,399,Mackey Arena,West Lafayette,IN,14804,TRUE,2012-03-19T23:20:00Z,2012-03-19,TRUE,FALSE
320790024,s:40~l:54~e:320790024~c:320790024,2012-03-19T23:15Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-19T23:15Z,event,NCAA WOMEN'S CHAMPIONSHIP - FRESNO REGION - 2nd ROUND AT NORFOLK VA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,TRUE,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,72,TRUE,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,55,FALSE,320790024,2012,3,22,,,,,,1940,Chartway Arena,Norfolk,VA,8472,TRUE,2012-03-19T23:15:00Z,2012-03-19,TRUE,FALSE
320790120,s:40~l:54~e:320790120~c:320790120,2012-03-19T23:10Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-19T23:10Z,event,NCAA WOMEN'S CHAMPIONSHIP - RALEIGH REGION - 2nd ROUND AT COLLEGE PARK MD,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,72,TRUE,97,s:40~l:54~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,68,FALSE,320790120,2012,3,22,,,,,,2133,XFINITY Center,College Park,MD,17950,TRUE,2012-03-19T23:10:00Z,2012-03-19,TRUE,FALSE
320790041,s:40~l:54~e:320790041~c:320790041,2012-03-19T23:05Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-19T23:05Z,event,NCAA WOMEN'S CHAMPIONSHIP - KINGSTON REGION - 2nd ROUND AT BRIDGEPORT CT,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,72,TRUE,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas St,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,26,FALSE,320790041,2012,3,22,,,,,,,,,,,,2012-03-19T23:05:00Z,2012-03-19,TRUE,FALSE
320792649,s:40~l:54~e:320792649~c:320792649,2012-03-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-03-19T23:00Z,event,WOMEN'S NIT - 2nd ROUND,37,BM,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2649,s:40~l:54~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,TRUE,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,72,TRUE,2132,s:40~l:54~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,51,FALSE,320792649,2012,3,37,,,,,,684,Allen County War Memorial Coliseum,Fort Wayne,IN,13000,TRUE,2012-03-19T23:00:00Z,2012-03-19,FALSE,FALSE
320792182,s:40~l:54~e:320792182~c:320792182,2012-03-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-03-19T23:00Z,event,WOMEN'S NIT - 2nd ROUND,37,BM,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,43,FALSE,183,s:40~l:54~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,ff6500,000e54,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,65,TRUE,320792182,2012,3,37,,,,,,,,,,,,2012-03-19T23:00:00Z,2012-03-19,FALSE,FALSE
320790258,s:40~l:54~e:320790258~c:320790258,2012-03-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-03-19T23:00Z,event,WOMEN'S NIT - 2nd ROUND,37,BM,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,68,TRUE,257,s:40~l:54~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,TRUE,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,55,FALSE,320790258,2012,3,37,,,,,,1927,John Paul Jones Arena,Charlottesville,VA,14623,TRUE,2012-03-19T23:00:00Z,2012-03-19,TRUE,FALSE
320780099,s:40~l:54~e:320780099~c:320780099,2012-03-18T23:52Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-18T23:52Z,event,NCAA WOMEN'S CHAMPIONSHIP - KINGSTON REGION - 1st ROUND AT BATON ROUGE LA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,99,s:40~l:54~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,461d7c,fdd023,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,64,TRUE,21,s:40~l:54~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego St,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,56,FALSE,320780099,2012,3,22,,,,,,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215,TRUE,2012-03-18T23:52:00Z,2012-03-18,TRUE,FALSE
320780150,s:40~l:54~e:320780150~c:320780150,2012-03-18T23:40Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-18T23:40Z,event,NCAA WOMEN'S CHAMPIONSHIP - FRESNO REGION - 1st ROUND AT NASHVILLE TN,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,150,s:40~l:54~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,82,TRUE,2535,s:40~l:54~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,TRUE,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,47,FALSE,320780150,2012,3,22,,,,,,,,,,,,2012-03-18T23:40:00Z,2012-03-18,TRUE,FALSE
320780158,s:40~l:54~e:320780158~c:320780158,2012-03-18T23:40Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-18T23:40Z,event,NCAA WOMEN'S CHAMPIONSHIP - DES MOINES REGION - 1st ROUND AT LITTLE ROCK AR,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,158,s:40~l:54~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,TRUE,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,7,49,FALSE,2305,s:40~l:54~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0051ba,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,57,TRUE,320780158,2012,3,22,,,,,,2180,Jack Stephens Center,Little Rock,AR,5600,TRUE,2012-03-18T23:40:00Z,2012-03-18,TRUE,FALSE
320780201,s:40~l:54~e:320780201~c:320780201,2012-03-18T23:38Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-18T23:38Z,event,NCAA WOMEN'S CHAMPIONSHIP - FRESNO REGION - 1st ROUND AT NORMAN OK,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,201,s:40~l:54~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,88,TRUE,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,67,FALSE,320780201,2012,3,22,,,,,,1991,Lloyd Noble Center,Norman,OK,11562,TRUE,2012-03-18T23:38:00Z,2012-03-18,TRUE,FALSE
320780301,s:40~l:54~e:320780301~c:320780301,2012-03-18T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-03-18T23:00Z,event,WOMEN'S NIT - 2nd ROUND,37,BM,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,83,TRUE,279,s:40~l:54~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,9,75,FALSE,320780301,2012,3,37,,,,,,501,Jenny Craig Pavilion,San Diego,CA,5100,TRUE,2012-03-18T23:00:00Z,2012-03-18,TRUE,FALSE
320780048,s:40~l:54~e:320780048~c:320780048,2012-03-18T21:20Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-18T21:20Z,event,NCAA WOMEN'S CHAMPIONSHIP - DES MOINES REGION - 1st ROUND AT LITTLE ROCK AR,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,73,TRUE,2031,s:40~l:54~t:2031,Little Rock,Trojans,LR,Little Rock Trojans,Little Rock,AD0000,898d8f,TRUE,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,42,FALSE,320780048,2012,3,22,,,,,,2180,Jack Stephens Center,Little Rock,AR,5600,TRUE,2012-03-18T21:20:00Z,2012-03-18,TRUE,FALSE
320780213,s:40~l:54~e:320780213~c:320780213,2012-03-18T21:15Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-18T21:15Z,event,NCAA WOMEN'S CHAMPIONSHIP - KINGSTON REGION - 1st ROUND AT BATON ROUGE LA,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,85,TRUE,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,77,FALSE,320780213,2012,3,22,,,,,,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215,TRUE,2012-03-18T21:15:00Z,2012-03-18,TRUE,FALSE
320780238,s:40~l:54~e:320780238~c:320780238,2012-03-18T21:10Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-18T21:10Z,event,NCAA WOMEN'S CHAMPIONSHIP - FRESNO REGION - 1st ROUND AT NASHVILLE TN,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,238,s:40~l:54~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,60,TRUE,2393,s:40~l:54~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,006db6,ffffff,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,27,46,FALSE,320780238,2012,3,22,,,,,,,,,,,,2012-03-18T21:10:00Z,2012-03-18,TRUE,FALSE
320782599,s:40~l:54~e:320782599~c:320782599,2012-03-18T21:05Z,0,TRUE,TRUE,FALSE,FALSE,2012-03-18T21:05Z,event,NCAA WOMEN'S CHAMPIONSHIP - FRESNO REGION - 1st ROUND AT NORMAN OK,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2599,s:40~l:54~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,69,TRUE,156,s:40~l:54~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,2162,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,67,FALSE,320782599,2012,3,22,,,,,,1991,Lloyd Noble Center,Norman,OK,11562,TRUE,2012-03-18T21:05:00Z,2012-03-18,TRUE,FALSE
320782547,s:40~l:54~e:320782547~c:320782547,2012-03-18T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-03-18T21:00Z,event,WBI TOURNAMENT - QUARTERFINAL,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2547,s:40~l:54~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,TRUE,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,43,82,TRUE,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright St,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,65,FALSE,320782547,2012,3,38,,,,,,,,,,,,2012-03-18T21:00:00Z,2012-03-18,FALSE,FALSE
