id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
260250197,s:40~l:54~e:260250197~c:260250197,2006-01-26T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma St,ff6500,000000,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,51,FALSE,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,61,TRUE,260250197,2006,2,,8,Big 12 Conference,Big 12,TRUE,,,,,,,,2006-01-26T01:00:00Z,2006-01-25,FALSE,FALSE
260250349,s:40~l:54~e:260250349~c:260250349,2006-01-26T00:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,75,TRUE,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,60,FALSE,260250349,2006,2,,22,Patriot League,Patriot,TRUE,,,,,,,,2006-01-26T00:30:00Z,2006-01-25,FALSE,FALSE
260250222,s:40~l:54~e:260250222~c:260250222,2006-01-26T00:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,222,s:40~l:54~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,00205b,13b5ea,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,72,TRUE,269,s:40~l:54~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,906,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,58,FALSE,260250222,2006,2,,4,Big East Conference,Big East,TRUE,,,,,,,,2006-01-26T00:30:00Z,2006-01-25,FALSE,FALSE
260252870,s:40~l:54~e:260252870~c:260252870,2006-01-26T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,TRUE,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,43,60,FALSE,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,70,TRUE,260252870,2006,2,,,,,,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252711,s:40~l:54~e:260252711~c:260252711,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2711,s:40~l:54~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,8b7f79,TRUE,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,88,TRUE,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,77,FALSE,260252711,2006,2,,14,Mid-American Conference,MAC,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252619,s:40~l:54~e:260252619~c:260252619,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,65,TRUE,311,s:40~l:54~t:311,Maine,Black Bears,MAINE,Maine Black Bears,Maine,127dbe,,TRUE,4606,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,49,FALSE,260252619,2006,2,,1,America East Conference,Am. East,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252550,s:40~l:54~e:260252550~c:260252550,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2550,s:40~l:54~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,2161,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,56,FALSE,183,s:40~l:54~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,ff6500,000e54,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,64,TRUE,260252550,2006,2,,4,Big East Conference,Big East,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252507,s:40~l:54~e:260252507~c:260252507,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2507,s:40~l:54~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,a3a19e,TRUE,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,50,FALSE,2599,s:40~l:54~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,72,TRUE,260252507,2006,2,,4,Big East Conference,Big East,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252344,s:40~l:54~e:260252344~c:260252344,2006-01-26T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2344,s:40~l:54~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,TRUE,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,43,61,FALSE,2210,s:40~l:54~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,TRUE,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,24,62,TRUE,260252344,2006,2,,,,,,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252272,s:40~l:54~e:260252272~c:260252272,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2272,s:40~l:54~t:2272,High Point,Panthers,HPU,High Point Panthers,High Point,b0b7bc,ebebeb,TRUE,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,64,TRUE,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,55,FALSE,260252272,2006,2,,6,Big South Conference,Big South,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252199,s:40~l:54~e:260252199~c:260252199,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,TRUE,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,65,TRUE,2309,s:40~l:54~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,55,FALSE,260252199,2006,2,,14,Mid-American Conference,MAC,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252132,s:40~l:54~e:260252132~c:260252132,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2132,s:40~l:54~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,87,TRUE,46,s:40~l:54~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,2013,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,68,FALSE,260252132,2006,2,,4,Big East Conference,Big East,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252117,s:40~l:54~e:260252117~c:260252117,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,ffffff,TRUE,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,52,FALSE,189,s:40~l:54~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,TRUE,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,57,TRUE,260252117,2006,2,,14,Mid-American Conference,MAC,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252084,s:40~l:54~e:260252084~c:260252084,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2084,s:40~l:54~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,47,FALSE,2649,s:40~l:54~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,TRUE,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,57,TRUE,260252084,2006,2,,14,Mid-American Conference,MAC,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260252006,s:40~l:54~e:260252006~c:260252006,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2006,s:40~l:54~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,67,FALSE,2459,s:40~l:54~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,TRUE,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,75,TRUE,260252006,2006,2,,14,Mid-American Conference,MAC,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260250193,s:40~l:54~e:260250193~c:260250193,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,193,s:40~l:54~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami OH,a4000c,f0f0f0,TRUE,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,66,TRUE,2050,s:40~l:54~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,TRUE,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,65,FALSE,260250193,2006,2,,14,Mid-American Conference,MAC,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260250161,s:40~l:54~e:260250161~c:260250161,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,161,s:40~l:54~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,55,FALSE,2529,s:40~l:54~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,76,TRUE,260250161,2006,2,,19,Northeast Conference,NEC,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260250042,s:40~l:54~e:260250042~c:260250042,2006-01-26T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-26T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,42,s:40~l:54~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,TRUE,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,65,TRUE,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,TRUE,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,42,FALSE,260250042,2006,2,,1,America East Conference,Am. East,TRUE,,,,,,,,2006-01-26T00:00:00Z,2006-01-25,FALSE,FALSE
260250305,s:40~l:54~e:260250305~c:260250305,2006-01-25T23:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T23:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,305,s:40~l:54~t:305,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,ce1125,TRUE,5427,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,4,48,TRUE,97,s:40~l:54~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,44,FALSE,260250305,2006,2,,4,Big East Conference,Big East,TRUE,,,,,,,,2006-01-25T23:00:00Z,2006-01-25,TRUE,FALSE
260250277,s:40~l:54~e:260250277~c:260250277,2006-01-25T22:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-01-25T22:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,72,TRUE,276,s:40~l:54~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,58,FALSE,260250277,2006,2,,,,,,,,,,,,,2006-01-25T22:30:00Z,2006-01-25,FALSE,FALSE
260252127,s:40~l:54~e:260252127~c:260252127,2006-01-25T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-01-25T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,82,TRUE,458,s:40~l:54~t:458,Agnes Scott College,Scotties,AGN,Agnes Scott College Scotties,Agnes Scott ,000000,,FALSE,,,,49,FALSE,260252127,2006,2,,,,,,,,,,,,,2006-01-25T22:00:00Z,2006-01-25,FALSE,FALSE
260240038,s:40~l:54~e:260240038~c:260240038,2006-01-25T02:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T02:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,000000,cfb87c,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,46,FALSE,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,55,TRUE,260240038,2006,2,,8,Big 12 Conference,Big 12,TRUE,,,,,,,,2006-01-25T02:00:00Z,2006-01-24,FALSE,FALSE
260240164,s:40~l:54~e:260240164~c:260240164,2006-01-25T00:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,164,s:40~l:54~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,69,TRUE,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,4,43,FALSE,260240164,2006,2,,4,Big East Conference,Big East,TRUE,,,,,,,,2006-01-25T00:30:00Z,2006-01-24,TRUE,FALSE
260242426,s:40~l:54~e:260242426~c:260242426,2006-01-25T00:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,70,TRUE,44,s:40~l:54~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,TRUE,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,60,FALSE,260242426,2006,2,,22,Patriot League,Patriot,TRUE,,,,,,,,2006-01-25T00:30:00Z,2006-01-24,FALSE,FALSE
260240041,s:40~l:54~e:260240041~c:260240041,2006-01-25T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:00Z,event,AT HARTFORD CT,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,77,TRUE,58,s:40~l:54~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,TRUE,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,4,47,FALSE,260240041,2006,2,,4,Big East Conference,Big East,TRUE,,,,,,,,2006-01-25T00:00:00Z,2006-01-24,TRUE,FALSE
260242430,s:40~l:54~e:260242430~c:260242430,2006-01-25T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2430,s:40~l:54~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,TRUE,1921,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,84,TRUE,2747,s:40~l:54~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B24,f0f0f0,TRUE,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,64,FALSE,260242430,2006,2,,24,Southern Conference,Southern,TRUE,,,,,,,,2006-01-25T00:00:00Z,2006-01-24,FALSE,FALSE
260242325,s:40~l:54~e:260242325~c:260242325,2006-01-25T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-01-25T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2325,s:40~l:54~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,TRUE,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,67,TRUE,219,s:40~l:54~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Penn,082A74,a6163d,TRUE,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,49,FALSE,260242325,2006,2,,,,,,,,,,,,,2006-01-25T00:00:00Z,2006-01-24,FALSE,FALSE
260242097,s:40~l:54~e:260242097~c:260242097,2006-01-25T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2097,s:40~l:54~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,,TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,46,54,FALSE,2241,s:40~l:54~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,46,66,TRUE,260242097,2006,2,,46,ASUN Conference,ASUN,TRUE,,,,,,,,2006-01-25T00:00:00Z,2006-01-24,FALSE,FALSE
260242066,s:40~l:54~e:260242066~c:260242066,2006-01-25T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,67,TRUE,261,s:40~l:54~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,154734,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,50,FALSE,260242066,2006,2,,1,America East Conference,Am. East,TRUE,,,,,,,,2006-01-25T00:00:00Z,2006-01-24,FALSE,FALSE
260242026,s:40~l:54~e:260242026~c:260242026,2006-01-25T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2026,s:40~l:54~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,84,TRUE,2166,s:40~l:54~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,69,FALSE,260242026,2006,2,,24,Southern Conference,Southern,TRUE,,,,,,,,2006-01-25T00:00:00Z,2006-01-24,FALSE,FALSE
260240107,s:40~l:54~e:260240107~c:260240107,2006-01-25T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,75,TRUE,2142,s:40~l:54~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,TRUE,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,62,FALSE,260240107,2006,2,,22,Patriot League,Patriot,TRUE,,,,,,,,2006-01-25T00:00:00Z,2006-01-24,FALSE,FALSE
260240104,s:40~l:54~e:260240104~c:260240104,2006-01-25T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-25T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,69,TRUE,399,s:40~l:54~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,52,FALSE,260240104,2006,2,,1,America East Conference,Am. East,TRUE,,,,,,,,2006-01-25T00:00:00Z,2006-01-24,FALSE,FALSE
260242083,s:40~l:54~e:260242083~c:260242083,2006-01-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-01-24T23:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,63,TRUE,171,s:40~l:54~t:171,Columbia,Lions,COLU,Columbia Lions,Columbia,174785,004b85,TRUE,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,45,FALSE,260242083,2006,2,,,,,,,,,,,,,2006-01-24T23:00:00Z,2006-01-24,FALSE,FALSE
260230253,s:40~l:54~e:260230253~c:260230253,2006-01-24T02:05Z,0,TRUE,FALSE,TRUE,FALSE,2006-01-24T02:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,253,s:40~l:54~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,c72026,000000,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,30,47,FALSE,2710,s:40~l:54~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,TRUE,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,47,57,TRUE,260230253,2006,2,,,,,,,,,,,,,2006-01-24T02:05:00Z,2006-01-23,FALSE,FALSE
